thisRow.t,notes,trial_type,trial_number,target_index,selected_id,correct,rt,stimuli_grid,stimuli_csv,session,generation,trial,task,participant_class,participant_id,image_session,image_path,rating,participant,session,fullscreen,
,,training,10,7,7,True,0.6092014000005292,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_Gtraining_T10_grid.png,"['C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim0.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim1.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim2.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim3.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim4.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim5.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim6.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim7.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim8.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim9.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim10.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T10_stim11.csv']",001,,,,,,,,,Saivydas1,001,True,
,,training,11,10,10,True,0.5946062999992137,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_Gtraining_T11_grid.png,"['C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim0.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim1.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim2.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim3.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim4.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim5.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim6.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim7.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim8.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim9.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim10.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T11_stim11.csv']",001,,,,,,,,,Saivydas1,001,True,
,,training,12,1,1,True,1.6640999999999622,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_Gtraining_T12_grid.png,"['C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim0.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim1.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim2.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim3.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim4.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim5.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim6.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim7.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim8.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim9.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim10.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas1_20250404_143356\\stimuli_csv\\Saivydas1_training_T12_stim11.csv']",001,,,,,,,,,Saivydas1,001,True,
,,,,,3,,4.068525299999237,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T0_grid.png,,001,0,0,,,,,,,Saivydas1,001,True,
,,,,,0,,7.1246647000007215,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T1_grid.png,,001,0,1,,,,,,,Saivydas1,001,True,
,,,,,3,,5.519829299999401,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T2_grid.png,,001,0,2,,,,,,,Saivydas1,001,True,
,,,,,4,,5.539339699998891,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T3_grid.png,,001,0,3,,,,,,,Saivydas1,001,True,
,,,,,10,,15.939677800000936,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T4_grid.png,,001,0,4,,,,,,,Saivydas1,001,True,
,,,,,5,,5.624735499999588,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T5_grid.png,,001,0,5,,,,,,,Saivydas1,001,True,
,,,,,0,,11.564114200000404,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T6_grid.png,,001,0,6,,,,,,,Saivydas1,001,True,
,,,,,5,,6.608393000000433,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T7_grid.png,,001,0,7,,,,,,,Saivydas1,001,True,
,,,,,8,,8.94135230000029,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T8_grid.png,,001,0,8,,,,,,,Saivydas1,001,True,
,,,,,8,,8.825360200000432,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T9_grid.png,,001,0,9,,,,,,,Saivydas1,001,True,
,,,,,8,,12.285928999999669,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T10_grid.png,,001,0,10,,,,,,,Saivydas1,001,True,
,,,,,1,,15.494933899999523,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G0_T11_grid.png,,001,0,11,,,,,,,Saivydas1,001,True,
,,,,,4,,2.504625400000805,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T0_grid.png,,001,1,0,,,,,,,Saivydas1,001,True,
,,,,,0,,3.541241300001275,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T1_grid.png,,001,1,1,,,,,,,Saivydas1,001,True,
,,,,,8,,4.8583281000010174,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T2_grid.png,,001,1,2,,,,,,,Saivydas1,001,True,
,,,,,0,,17.113879799999268,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T3_grid.png,,001,1,3,,,,,,,Saivydas1,001,True,
,,,,,8,,8.588236400000824,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T4_grid.png,,001,1,4,,,,,,,Saivydas1,001,True,
,,,,,6,,11.28238169999895,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T5_grid.png,,001,1,5,,,,,,,Saivydas1,001,True,
,,,,,10,,20.60717289999957,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T6_grid.png,,001,1,6,,,,,,,Saivydas1,001,True,
,,,,,10,,15.214793899998767,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T7_grid.png,,001,1,7,,,,,,,Saivydas1,001,True,
,,,,,4,,6.007502399999794,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T8_grid.png,,001,1,8,,,,,,,Saivydas1,001,True,
,,,,,2,,8.836576600000626,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T9_grid.png,,001,1,9,,,,,,,Saivydas1,001,True,
,,,,,11,,8.608778599998914,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T10_grid.png,,001,1,10,,,,,,,Saivydas1,001,True,
,,,,,2,,5.9241495999995095,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G1_T11_grid.png,,001,1,11,,,,,,,Saivydas1,001,True,
,,,,,2,,8.5031231999983,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T0_grid.png,,001,2,0,,,,,,,Saivydas1,001,True,
,,,,,1,,9.005806799999846,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T1_grid.png,,001,2,1,,,,,,,Saivydas1,001,True,
,,,,,5,,8.896644700000252,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T2_grid.png,,001,2,2,,,,,,,Saivydas1,001,True,
,,,,,1,,6.383664000000863,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T3_grid.png,,001,2,3,,,,,,,Saivydas1,001,True,
,,,,,0,,5.041066399999181,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T4_grid.png,,001,2,4,,,,,,,Saivydas1,001,True,
,,,,,1,,4.319957100000465,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T5_grid.png,,001,2,5,,,,,,,Saivydas1,001,True,
,,,,,5,,9.523723600001176,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T6_grid.png,,001,2,6,,,,,,,Saivydas1,001,True,
,,,,,9,,7.908969800000705,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T7_grid.png,,001,2,7,,,,,,,Saivydas1,001,True,
,,,,,11,,10.017870700001367,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T8_grid.png,,001,2,8,,,,,,,Saivydas1,001,True,
,,,,,11,,4.658323200001178,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T9_grid.png,,001,2,9,,,,,,,Saivydas1,001,True,
,,,,,4,,11.818915100000595,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T10_grid.png,,001,2,10,,,,,,,Saivydas1,001,True,
,,,,,5,,13.940954199999396,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G2_T11_grid.png,,001,2,11,,,,,,,Saivydas1,001,True,
,,,,,0,,9.29110109999965,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T0_grid.png,,001,3,0,,,,,,,Saivydas1,001,True,
,,,,,11,,10.070709499999793,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T1_grid.png,,001,3,1,,,,,,,Saivydas1,001,True,
,,,,,8,,6.441471899999669,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T2_grid.png,,001,3,2,,,,,,,Saivydas1,001,True,
,,,,,11,,5.06710270000076,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T3_grid.png,,001,3,3,,,,,,,Saivydas1,001,True,
,,,,,11,,7.924052700000175,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T4_grid.png,,001,3,4,,,,,,,Saivydas1,001,True,
,,,,,4,,1.8755199000006542,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T5_grid.png,,001,3,5,,,,,,,Saivydas1,001,True,
,,,,,1,,3.4148807000001398,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T6_grid.png,,001,3,6,,,,,,,Saivydas1,001,True,
,,,,,8,,2.000230499999816,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T7_grid.png,,001,3,7,,,,,,,Saivydas1,001,True,
,,,,,9,,2.6306177000005846,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T8_grid.png,,001,3,8,,,,,,,Saivydas1,001,True,
,,,,,9,,7.225067200000922,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T9_grid.png,,001,3,9,,,,,,,Saivydas1,001,True,
,,,,,0,,7.136547399999472,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T10_grid.png,,001,3,10,,,,,,,Saivydas1,001,True,
,,,,,8,,6.98147169999902,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G3_T11_grid.png,,001,3,11,,,,,,,Saivydas1,001,True,
,,,,,4,,1.7732251999987056,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T0_grid.png,,001,4,0,,,,,,,Saivydas1,001,True,
,,,,,5,,5.902141700000357,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T1_grid.png,,001,4,1,,,,,,,Saivydas1,001,True,
,,,,,2,,5.097361000000092,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T2_grid.png,,001,4,2,,,,,,,Saivydas1,001,True,
,,,,,9,,4.291450300001088,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T3_grid.png,,001,4,3,,,,,,,Saivydas1,001,True,
,,,,,4,,9.842276199999105,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T4_grid.png,,001,4,4,,,,,,,Saivydas1,001,True,
,,,,,5,,11.191242699998838,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T5_grid.png,,001,4,5,,,,,,,Saivydas1,001,True,
,,,,,10,,4.831061700000646,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T6_grid.png,,001,4,6,,,,,,,Saivydas1,001,True,
,,,,,11,,8.015268999999535,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T7_grid.png,,001,4,7,,,,,,,Saivydas1,001,True,
,,,,,8,,4.1738814000000275,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T8_grid.png,,001,4,8,,,,,,,Saivydas1,001,True,
,,,,,10,,7.397066100000302,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T9_grid.png,,001,4,9,,,,,,,Saivydas1,001,True,
,,,,,5,,4.069655799999964,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T10_grid.png,,001,4,10,,,,,,,Saivydas1,001,True,
,,,,,1,,5.7581790999993245,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G4_T11_grid.png,,001,4,11,,,,,,,Saivydas1,001,True,
,,,,,7,,15.129976399999578,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T0_grid.png,,001,5,0,,,,,,,Saivydas1,001,True,
,,,,,7,,3.7854628000004595,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T1_grid.png,,001,5,1,,,,,,,Saivydas1,001,True,
,,,,,4,,9.690355799999452,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T2_grid.png,,001,5,2,,,,,,,Saivydas1,001,True,
,,,,,9,,3.8517615999990085,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T3_grid.png,,001,5,3,,,,,,,Saivydas1,001,True,
,,,,,5,,8.390516200001002,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T4_grid.png,,001,5,4,,,,,,,Saivydas1,001,True,
,,,,,4,,7.569599200000084,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T5_grid.png,,001,5,5,,,,,,,Saivydas1,001,True,
,,,,,7,,15.13181209999857,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T6_grid.png,,001,5,6,,,,,,,Saivydas1,001,True,
,,,,,4,,3.6698973000002297,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T7_grid.png,,001,5,7,,,,,,,Saivydas1,001,True,
,,,,,8,,2.603670399999828,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T8_grid.png,,001,5,8,,,,,,,Saivydas1,001,True,
,,,,,1,,2.8025049999996554,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T9_grid.png,,001,5,9,,,,,,,Saivydas1,001,True,
,,,,,11,,6.853455699998449,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T10_grid.png,,001,5,10,,,,,,,Saivydas1,001,True,
,,,,,8,,8.602976100000888,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G5_T11_grid.png,,001,5,11,,,,,,,Saivydas1,001,True,
,,,,,4,,7.208127800000511,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G6_T0_grid.png,,001,6,0,,,,,,,Saivydas1,001,True,
,,,,,11,,23.336592200001178,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas1_20250404_143356\stimuli_grids\Saivydas1_G6_T1_grid.png,,001,6,1,,,,,,,Saivydas1,001,True,
